133	133
2093	133
3039	133
1033	133
1083	133
1531	133
1603	133
55	133
2009	133
1791	133
951	133
2396	133
345	842
1648	842
1254	842
726	388
3271	2916
2674	2916
2062	2916
2858	1471
2899	595
1285	728
403	728
1380	2341
2519	2341
2592	2341
1684	2341
432	109
469	109
2619	109
2373	934
2107	934
526	934
239	934
2609	2206
881	2206
908	2206
16	72
1557	1785
602	2111
1219	2111
705	1660
763	941
567	941
2604	941
989	350
179	2750
944	2632
1944	2003
1569	2003
131	1404
463	1004
1313	1004
2348	1004
1128	1004
2230	1004
359	1164
452	3118
1123	3118
3162	840
1174	1738
2822	1810
1618	2398
672	1193
2306	1193
2223	1151
1361	1056
1304	1056
397	577
2891	577
317	577
1154	18
2646	1125
1757	1945
2160	1945
654	1945
2460	1945
904	65
446	515
2517	515
2065	515
1527	515
3106	515
1032	515
1504	29
485	29
2600	341
872	341
2291	341
1275	3271
889	3271
3159	2793
3010	3256
130	2302
2155	2302
1657	2302
2122	2122
820	2122
1366	1671
2135	1671
83	670
1574	1574
734	3083
1579	2933
3206	2933
2487	2933
1519	2933
293	2933
2779	2933
3049	2933
929	225
372	3188
871	3188
2155	3188
1657	3188
1110	736
488	488
261	1255
1074	1255
512	1255
1965	1255
2302	130
1657	130
3253	1432
2478	746
2558	746
1561	746
87	746
103	746
826	2137
3051	2137
1534	1156
1729	2982
1703	2982
2559	2982
1814	2982
2862	2982
2679	2982
2808	2982
3195	2982
1061	3012
3059	3012
1146	3012
2304	3012
1852	3012
1702	3012
1684	3012
679	162
2500	162
1540	162
293	162
1657	162
1368	162
2418	2693
2298	2693
1002	1025
6	964
166	964
50	50
2129	2791
2534	2791
1483	1863
3142	1863
411	1863
896	1532
1352	1532
2317	919
497	919
3159	1172
2365	2047
1091	2047
119	2047
93	2797
1361	1464
2421	355
754	754
3120	754
3250	1248
269	1248
948	1248
2534	1099
1418	859
666	2156
67	2156
2373	2494
1684	2494
1268	998
1983	998
109	432
469	432
2619	432
1239	2146
3118	1690
877	1770
1095	283
1888	2760
1442	2073
342	2073
1006	129
1848	129
1523	129
2254	129
1185	129
837	129
86	129
715	129
1446	331
1263	1263
1175	3259
3273	3259
1318	3259
3176	3095
1332	3095
1296	2217
2227	2217
386	2217
445	2217
2473	2217
2929	2217
2252	1402
1136	2181
497	2181
2212	999
1489	1801
1059	520
588	520
895	520
980	520
2219	520
639	314
2583	314
1794	1811
2912	2676
193	1823
1280	2025
1246	2538
2365	2538
1091	2538
119	2538
1624	2613
2373	774
1894	774
1866	633
1149	1149
2316	155
505	155
321	155
581	155
2356	155
3107	155
2762	183
66	183
2513	183
1181	1808
3224	1808
1697	1697
626	1697
2373	2378
659	1951
2260	1186
992	1186
2192	1186
2737	1186
345	1186
1075	1186
3013	1186
1530	2246
3091	1467
91	1467
953	1467
2587	1467
873	1467
1258	1467
1569	1467
3308	1467
447	2052
1140	888
2584	888
2145	888
161	888
1255	38
953	38
457	38
2445	38
2046	38
3273	38
1152	38
1455	38
920	38
1651	38
1648	38
2412	38
1074	38
598	38
2190	38
1320	447
871	372
1618	2370
2001	871
2636	871
581	1674
1739	1674
2877	1674
2745	1674
173	1674
881	1674
2240	1233
3181	1233
2529	1233
3281	1233
422	1233
757	1233
1835	2337
391	2479
1955	2479
596	2479
196	1046
800	1046
3273	2408
2065	1908
2482	418
1656	418
704	704
582	704
2650	704
2107	704
526	704
354	704
2203	704
239	704
3077	258
1082	258
1826	258
2426	258
173	258
512	258
1966	258
3309	2567
1728	2567
689	2567
237	1542
2132	47
2373	1202
2778	632
2380	632
1579	3099
3206	3099
2487	3099
1415	3099
401	401
1584	401
1774	2997
45	539
1187	539
1499	539
1929	539
1485	539
1903	539
512	539
978	2912
623	2465
2925	1412
1819	1412
246	1176
524	3102
712	3102
770	3102
1454	3102
2158	3102
2112	3102
2231	3102
69	937
1024	2101
600	823
2649	823
2860	2860
1472	397
52	397
2714	3079
1893	968
544	968
352	968
1585	968
2397	968
2339	968
2133	968
2264	968
887	968
1297	2106
3275	2106
3198	335
1546	2109
1361	2109
2329	3113
118	1103
2489	1103
653	653
3233	653
1000	684
2506	3220
2311	3220
1382	1302
1871	1302
617	1669
1276	1669
2597	1669
2095	1579
2487	1579
742	1579
2925	2130
1819	2130
602	2685
1219	2685
194	2761
2764	472
10	472
985	472
3164	2906
1354	566
1793	535
2939	535
2737	2260
2189	2081
100	982
264	982
79	982
1316	982
216	2035
2404	2035
710	2035
117	2035
1235	2035
2532	2035
2856	2035
2883	2883
1561	2932
87	2932
1611	3193
3176	3193
3185	3274
2789	3274
180	180
1110	180
1701	1668
455	1668
970	1668
2605	1668
291	1668
2135	1366
3276	1366
148	2441
3008	2441
679	2539
896	2539
1443	2539
1519	2539
1415	2539
293	2539
2779	2539
3049	2539
231	2539
3077	171
2089	171
173	171
974	3060
2872	2865
914	2865
2921	560
154	560
540	1457
1566	3041
2952	3041
