10816	18459
10816	10645
10816	17562
10816	19450
10816	1862
10816	472
10816	8153
10816	15078
10816	15773
10816	15348
10816	17021
10816	5870
10816	5607
10816	318
10816	11050
10816	18059
10816	12307
10816	101
10816	12499
10816	313
10816	11684
8069	3834
8069	3699
8069	1682
8069	6421
8069	13841
8069	14863
8069	17889
8069	412
8069	2485
8069	4030
8069	14272
8069	16833
8069	7718
8069	16829
8069	14085
8069	18013
8069	5927
8069	3530
297	16724
297	15171
297	7120
297	12828
297	17149
297	8010
297	6390
297	8296
297	18004
297	6297
297	344
297	18199
297	4220
297	10187
297	6251
297	11179
297	11766
297	10660
8613	10896
8613	4885
8613	3380
8613	5505
8613	3967
8613	2908
8613	5429
8613	17763
8613	8135
8613	15703
8613	8152
9238	12701
9238	2353
9238	2040
9238	1719
9238	11350
9238	511
9238	791
9238	2947
9238	4278
9238	11846
9238	14027
9238	11831
9238	16517
9238	932
9238	15253
12701	17815
12701	11569
12701	12938
12701	3954
12701	4821
12701	10789
12701	16517
12701	2495
12701	13952
12701	14217
12701	18505
12701	3303
12701	7979
12701	19150
12701	12919
19091	357
19091	12305
19091	16091
19091	4737
19091	12945
19091	18587
19091	2975
380	10294
380	10688
380	5969
380	8680
380	18123
380	17648
11667	12865
11667	5165
11667	7075
11667	13097
11667	15501
11667	16517
11667	4804
11667	14996
11667	16404
11667	13758
11667	8801
11667	7830
11667	1448
11667	5470
11667	12585
11667	9653
18906	17958
18906	8476
18906	13365
18906	18829
18906	14064
18906	4876
18906	14761
18906	7317
18906	15945
18906	8690
18906	15408
18906	19030
18906	15712
18906	6568
18906	15546
18906	9676
18906	10825
18906	19398
17958	18827
17958	13987
17958	16711
17958	7183
17958	10700
17958	14305
17958	18646
17958	7639
17958	3481
17958	3768
17958	17512
17958	12938
17958	9362
17958	5695
17958	9891
17958	18297
17958	12899
17958	740
17958	7515
17958	12207
17958	14830
17958	3847
17958	13365
17958	1567
17958	2981
17958	9803
17958	7059
6946	9461
6946	17928
6946	16217
6946	7038
6946	2045
6946	14177
6946	19058
6946	16861
6946	8318
6946	515
6946	1176
6946	14858
6946	2540
6946	4622
15369	3116
15369	13243
15369	4790
15369	18431
15369	9157
15369	5037
15369	1069
15369	3339
15369	5293
15369	4868
15369	7334
15369	7185
15369	7449
15369	2179
15369	11063
15369	9247
15369	7371
15369	8473
15369	16851
15369	1497
15369	513
15369	18510
15369	5467
15369	813
15369	19638
15369	18122
3116	18739
3116	18688
3116	12639
3116	936
3116	3586
3116	9157
3116	4976
3116	10165
3116	6009
3116	1100
3116	10933
3116	12445
3116	1908
3116	11954
3116	11499
3116	2628
3116	8677
4684	18086
4684	13784
4684	10888
4684	2733
